irradiance_wm2,panel_angle_degrees,temperature_c,panel_type,panel_efficiency_percent,array_size_kw,shading_percent,dust_coverage,inverter_efficiency,tracking_system,climate_zone,maintenance_status,power_output_kw
264.3899356300511,58.136604206081,15.583955844594787,Monocrystalline,16.662619789554842,67.07185544517189,15.824502846901797,Moderate,95.18672451408742,Single-Axis,Polar,Poor,47.37375531196738
274.57003562684645,16.566960197346255,17.206108133436473,Thin Film,19.239771338574872,34.753132823420366,12.828372722507327,Clean,91.08171088770906,Dual-Axis,Tropical,Fair,4.288437941076266
501.87237655128223,22.69476769319879,18.14160951707045,Thin Film,16.583735176009842,48.9357203842934,11.013310911510011,Moderate,93.55686006495601,Fixed,Arid,Good,37.88169836438012
1051.4240992593577,33.88309098688009,26.83063750438361,Polycrystalline,20.463536472296415,66.30780569714085,8.929334597776185,Moderate,91.4997841098321,Dual-Axis,Polar,Excellent,48.063977314620146
786.6259556131708,55.87985875125633,,Thin Film,22.276685592852782,39.34315879009769,9.567831554620717,Moderate,92.84600062691096,Dual-Axis,,Excellent,64.37771238330198
978.0031520395601,24.485430029643474,8.284026699716316,Thin Film,16.9463978605175,8.611626834723799,22.417142530953477,Clean,91.70863926516333,Dual-Axis,Tropical,Poor,50.951213290681345
227.64502260102165,43.13671761281164,42.25978388726069,,15.497116757253629,92.02231876746495,8.70921462196455,Heavy,95.48588247561874,Single-Axis,Arid,Fair,65.08447845716861
581.0482072271627,15.557323763462128,,Monocrystalline,16.426122341790546,96.20711049015421,22.10723648543373,Clean,97.95931472540782,Dual-Axis,Temperate,Fair,63.158802171427816
624.5708810075461,18.414181737069164,19.43739661860111,Polycrystalline,15.15998640157466,53.17154507589466,,Clean,92.10281906107936,Single-Axis,Arid,Excellent,14.390622230641862
947.7736389143739,39.821585793054496,6.312413085041078,Monocrystalline,16.367373653387077,33.70848532648294,,Moderate,90.04020971559284,Single-Axis,Arid,Excellent,73.47532536601595
1104.0314252854837,40.20877499723032,34.99583555802066,Polycrystalline,21.75134099005813,10.340194159285076,12.597461237197221,Light,97.01069588197115,Single-Axis,,Poor,4.296757316128557
681.679910853395,38.25403483916618,19.63539658773992,Polycrystalline,,18.670102890763488,25.043073066389244,Light,95.92706815681092,Dual-Axis,Continental,Fair,22.700250840115668
809.3616451026639,58.89037751987776,24.646669416694284,Polycrystalline,16.099590307116507,68.465669669631,12.704348066227894,Light,97.2989427070358,Dual-Axis,Polar,Poor,71.9654999849126
1071.336015019197,36.55573427398181,13.675203671846798,Monocrystalline,15.123712280809757,,28.676619598042404,Clean,97.5805935640003,Fixed,Temperate,Poor,78.59742154487094
115.77486101136768,18.957723441668755,18.206857037941823,Thin Film,15.363146491628436,60.00410738017072,21.360973382357972,Light,,Fixed,Temperate,,
,19.72669585662806,15.35758201219739,Monocrystalline,22.957751802533732,65.82429434740321,20.73459952746116,Moderate,97.90575772097198,Dual-Axis,Polar,Fair,3.0137897026690825
602.2390679331861,27.859559457279538,40.593179690433175,Polycrystalline,16.105554506151105,,7.385893244590584,Moderate,93.93184271764636,Fixed,,Excellent,14.43617654975131
706.520596619891,28.71970624705984,28.814091656776995,Thin Film,19.40661989390525,82.04932388450119,19.11000389789062,Moderate,93.54737221801891,Fixed,Polar,Poor,41.99946327598198
224.49910047116572,48.66375449704033,18.392498080156535,Monocrystalline,15.08347847269802,55.84768302846702,22.44612667288682,Clean,92.06716369934064,Fixed,Temperate,Poor,49.498903309176185
406.3789075665056,35.53480273146858,43.44209326199624,Monocrystalline,17.819673858569086,37.0982831506859,17.745840411178396,Clean,92.41941310467678,Fixed,Tropical,Fair,57.572257663903144
597.0424467345489,37.46073027075481,38.15324939580247,Thin Film,19.491172055372168,54.13305393813148,1.702863060097518,Clean,93.75984936162966,Dual-Axis,Continental,Poor,25.18339142737412
893.4303902382185,59.40465191275696,28.992990958691284,Monocrystalline,16.44091488608024,9.321174602345126,,Clean,96.6876258520288,Single-Axis,Continental,Excellent,18.41346132029481
1103.4544160443438,53.326136068190074,15.503201429273297,Thin Film,22.682768853611332,9.670971958221868,18.888403522336937,Light,92.65114874283582,Dual-Axis,Polar,Fair,15.338737261581159
1169.1914402985983,21.374084857339206,,Polycrystalline,20.89570762029083,60.416174567367875,7.459093129118385,Light,92.68320046453404,Fixed,Tropical,Excellent,20.198768191631505
282.607435471313,58.82971543923158,28.475154960162364,Polycrystalline,15.88317871023047,53.62865373418117,22.256854773248094,Moderate,94.8418039144636,Single-Axis,Continental,Good,17.649038966222314
429.5976787752066,55.89522652027693,34.87665585501769,Thin Film,22.443283546894868,48.07390434268455,15.240662047825431,Light,97.7794633652247,Dual-Axis,Temperate,Good,10.89551421469802
341.0348640982793,23.579649630243225,19.67467887770883,,19.558901245926723,79.76564071265231,12.06100544354655,Moderate,91.65000986005974,,Polar,Good,16.589034489259696
990.6687127418057,38.51132048346063,23.87799654035515,Thin Film,20.982005950981797,75.09555106351243,25.96983793686173,Light,95.63422322940835,Dual-Axis,Arid,Fair,45.420163994581564
792.3685109641906,45.547645270241354,16.529738351776132,Monocrystalline,17.811604975700437,93.23016768426355,0.28229507709227275,Heavy,96.85597585773324,Dual-Axis,Tropical,Excellent,69.81601377141543
1084.5179647732355,48.732189294736955,42.02181830749168,Polycrystalline,17.199393619674925,86.74173983529785,8.455911778756871,Heavy,93.20821367877868,Single-Axis,Arid,Poor,21.483404361110022
867.789958841136,40.31830898442756,23.7748640787583,Monocrystalline,19.97994270855097,21.718345330099744,4.46211142670248,Clean,96.70875393955569,Single-Axis,Polar,,60.477760585205814
1073.1667712866042,19.43509428539867,38.293573080624,,21.082903713748536,27.944217353098995,6.5810594061010725,Moderate,93.61396299695691,Fixed,Arid,Poor,60.605292245125064
248.10904906190854,51.321300512246616,11.241739385836564,Polycrystalline,,80.00374624019798,17.576612112901888,Clean,91.2475330475157,Fixed,Temperate,Excellent,
1187.3914422864593,18.888282732256627,43.49334722249522,Polycrystalline,17.154863978694156,22.16083916106926,26.30723801473708,Heavy,91.10085372236952,Single-Axis,Polar,Fair,5.448010479149237
1061.162828689208,55.27386681320184,25.301705644850706,Thin Film,21.48636264813463,72.0400352829928,18.165078615252344,Moderate,94.39102081856463,Single-Axis,,Poor,41.414025539296915
280.7577734275185,32.90857164749525,43.94913945543114,Thin Film,21.730913349206666,33.72032543370614,0.40202760056020304,Light,95.01164489169749,Dual-Axis,Temperate,Poor,
445.3293839102296,36.200408570191726,20.0388469254024,Polycrystalline,22.244522214984585,99.46724798946767,24.335932051483226,Light,94.84438130715066,Dual-Axis,Polar,Fair,68.71045923076143
1162.2515996770194,42.8272826316158,21.378201880833764,Polycrystalline,16.59313058190767,21.10282965522832,24.19796742705602,Heavy,94.8688583629667,Dual-Axis,Temperate,Excellent,46.16796871629298
741.4110416163279,15.076944611749344,5.526536980881094,Polycrystalline,21.283041626014395,27.53212268880021,21.682102225098518,Moderate,91.89148115923967,Fixed,Arid,Excellent,66.4643778566093
907.9944948140337,20.436383743036664,36.276173406378874,Polycrystalline,16.18936564381906,76.65998550253416,21.875465444627988,Light,90.69538271428587,Dual-Axis,Temperate,,8.024938616211468
721.6886338193074,56.97045352465427,12.447052712698001,Polycrystalline,22.406489035631186,35.0012563122181,6.880237546109125,Heavy,90.31615594783713,,Continental,Poor,14.288364561166011
638.3693898672007,18.5646273687189,17.948226618310382,Monocrystalline,22.149947069402263,,15.513212949414605,Moderate,,,Polar,Fair,71.28185742911973
,,17.80246093290838,Polycrystalline,16.397062979757276,72.96334073307915,,Heavy,92.40834160397966,Fixed,Polar,Excellent,39.78287656601856
426.24792543667155,50.41539035456416,10.081764590037245,Thin Film,18.9452337412227,11.534259001126912,28.50346756147918,Heavy,97.55730461299093,Single-Axis,Tropical,Fair,47.09923766837884
,17.744991509276034,27.42024824489079,Monocrystalline,18.87322912695301,70.57892174218874,12.421345842219221,,91.31611145080556,Dual-Axis,Polar,Excellent,15.731541591272949
584.6950641011753,30.989878445181137,39.67394778184999,,21.922512462175465,93.44674025166118,12.80189567716789,Heavy,90.67408406960222,Single-Axis,Temperate,Fair,23.692292712603177
462.90592863994283,24.628618335794265,17.004953633661106,Thin Film,21.94829525969486,88.62390961802004,8.559082186396141,Light,96.92773455453147,Dual-Axis,Arid,Fair,16.009290147156364
626.9006179257683,53.904672224774345,34.901132925983106,Thin Film,17.823457464431367,76.03929788531339,23.70758842884748,Clean,92.53684884834462,Fixed,Temperate,Fair,61.01477767037034
678.0992520255613,52.786056913105256,30.068856080995644,Polycrystalline,20.924133095002098,39.23082687757423,3.306414143559102,Clean,91.74974411257139,Fixed,,Excellent,71.77568133958499
691.8787744520369,40.31799950346904,11.64989236506396,,16.958136414733495,97.24652608880928,10.533291032109403,Clean,90.12594170911366,Single-Axis,Tropical,Good,31.731367161062003
1135.9573505085755,58.93090547857392,5.900483443974784,Polycrystalline,19.885947089422963,18.392988326692482,5.500903816668781,Heavy,95.68967588713164,Dual-Axis,Temperate,Poor,13.231334306954931
385.9405265931392,54.54440353995269,38.8235449292868,Polycrystalline,15.604615085153025,66.03723112829074,7.270139101110638,Clean,94.79844901332324,Single-Axis,Arid,Excellent,26.019538479391898
778.8065037002509,28.24858571020019,39.47612030306316,Polycrystalline,15.140316971354066,90.2822194369365,3.215450386302745,Clean,96.79748107561554,Fixed,Tropical,Fair,73.32907530461682
769.117405296398,23.21755898905613,26.335479470207424,Polycrystalline,16.084306761415995,76.01122240786988,25.38129447957465,Heavy,94.44773150031935,Single-Axis,Arid,Fair,22.01280428062121
817.9332406564337,46.69874299003422,42.4643270241213,Polycrystalline,19.324770303402623,17.064919947104766,19.727406237708173,Clean,95.3192505407142,Fixed,,Fair,29.764273116109074
777.8454506791874,56.29672220977288,34.90249981041267,Monocrystalline,16.4712725516296,97.37547330267112,6.625459201151044,Heavy,94.61458762008273,Single-Axis,Arid,Poor,44.20273593125108
872.2419482348178,52.08278868593917,12.24231311375135,Thin Film,21.793478846605144,58.95485376958252,2.842305260937951,Clean,93.39749555480202,Fixed,Arid,Poor,40.87248273505953
,22.413775016424196,26.727072315464007,Thin Film,22.5646952484229,74.50732988990319,18.422137803016245,Moderate,94.85080342382105,Fixed,Temperate,Fair,33.94568399531468
1188.5749638013488,41.83029565781784,14.6159483896014,Thin Film,17.342844111872108,,15.038355549195634,Moderate,96.67552364631756,Fixed,Temperate,Good,14.38664749145831
697.4718621718191,47.40339751147728,12.370744409414996,Polycrystalline,17.658906185517758,8.694012110669025,10.258433263914178,Light,90.12313079637451,Dual-Axis,,Fair,49.284225735993694
929.2544759755428,59.03070749527846,41.541846968109006,Polycrystalline,17.84399915325839,87.07614866971458,22.401977831017437,Moderate,94.72175246289694,Dual-Axis,Tropical,Fair,67.16703688028876
,40.621877204315744,7.878962977519577,Polycrystalline,16.50022095696546,51.78082716440562,8.4622419561162,Heavy,90.80091361676787,Dual-Axis,Polar,Excellent,4.950113352919788
548.0062469178673,34.0734067377974,40.2357050932948,Thin Film,20.501204852952853,57.52339681257804,18.77267037560681,Moderate,97.75947725288447,Single-Axis,Temperate,Fair,46.93883067754907
430.7563784172944,28.950699267784874,32.29131573802637,Polycrystalline,20.240612216986868,5.936895542024038,3.1879369177233596,Light,91.70236346662884,,,Excellent,4.615458062591577
962.7030387599015,47.15085131040076,13.891608253939935,Thin Film,21.819234695562876,73.67373349942095,8.681702870471172,,90.5091966696085,Dual-Axis,Polar,Excellent,68.59504994094648
250.6133290634972,54.30666091804884,10.628891951484189,Polycrystalline,19.059106361833777,35.9352407416146,23.388880529539016,Light,91.6726746638856,Fixed,Continental,Excellent,16.240942138765455
1076.4125480090747,44.17503240961154,,Polycrystalline,18.385806876579277,85.76385361571904,26.378384354587396,Clean,92.92705133998125,Dual-Axis,Temperate,Poor,35.884877968765835
626.1759857249746,57.425538183850094,14.245923131835845,Polycrystalline,15.03299445099607,,2.782866018662845,Heavy,96.8556868700085,Single-Axis,Tropical,Poor,79.17730880475612
,49.10096351614329,28.73581598562298,Monocrystalline,22.54327779463138,32.7854098072965,13.670210639869406,Moderate,93.87283993369023,Dual-Axis,Continental,Fair,45.724368612186275
166.76293975863456,34.35642730473562,20.862853838143067,,21.000343065293226,,27.131180408166987,Heavy,,,Temperate,Fair,13.319287202669582
134.1363638663863,31.712048346248906,26.03277177984054,,16.40105769394714,87.22679524407337,25.27802105240317,Light,90.60683544773075,Fixed,Tropical,Poor,1.2650120166464451
528.2462674989429,56.8295417528638,37.84386639981498,Polycrystalline,22.11697448755283,39.48311708650083,,Heavy,94.9550372047403,Fixed,Tropical,Fair,68.09934591986534
559.8823105845022,37.80087127447675,40.88437051121033,Monocrystalline,21.155005045856363,81.35260561703555,0.4045596878936031,Heavy,90.40529084703537,Single-Axis,Polar,Excellent,62.99954747629848
167.9055206345816,39.969847652599825,18.696852730281307,Polycrystalline,21.70446041241817,98.71345877411352,15.563968752561115,Clean,95.90673526172517,Single-Axis,Temperate,Good,52.913663798921846
875.3830023354718,35.189352263048846,,Thin Film,16.176907679245417,20.137658255212372,25.116288944287177,Moderate,93.06252058969464,,Continental,Fair,15.585096726839975
829.014899281673,48.573912935927396,7.573461242807862,Thin Film,,29.206394719687832,0.07563123596142307,Heavy,97.03632198276736,Dual-Axis,Temperate,Good,11.386164686234089
803.6638261007625,57.094288375038644,34.282753302567286,Monocrystalline,19.14959277407758,81.55722456325493,29.33979939708513,Clean,97.72204228124617,Single-Axis,Arid,,74.7445941785882
964.877612758819,55.66520359838124,35.85205734322838,Polycrystalline,19.318684254922807,13.786483256930069,6.550067243987233,Moderate,90.85280435393427,Fixed,Continental,Poor,23.407930910169725
763.1882784950583,39.084223518917284,9.713002653491497,Thin Film,20.982006219806543,56.00891310420673,,Moderate,95.29682575203448,Single-Axis,Temperate,Excellent,17.626736044011377
154.26022579931345,44.24676555456932,5.0800980467039825,Thin Film,18.928211901783506,39.56706084706936,17.890056723324584,Light,93.60866163474398,Single-Axis,Continental,Poor,37.51447949782534
270.4480398171993,26.33109980944814,32.47031438594853,,18.195133592346398,94.14385586516809,6.829157021738432,Light,93.01530443349004,Fixed,Arid,Fair,35.96315467847824
265.3589616848104,17.053431813714287,8.568312621032614,Thin Film,20.221528458451434,59.22295767138939,18.964237624086167,Moderate,95.15950450903401,Dual-Axis,Arid,Excellent,19.037728519238705
143.0275091616214,,40.87683864065248,Polycrystalline,18.393240188390628,74.22102573244439,6.342699272944483,Moderate,92.61784875384247,Dual-Axis,Temperate,Poor,40.80317352012862
433.3796938372574,51.68158533678597,7.722541266677796,Polycrystalline,22.152145626985845,54.56821975679544,,Clean,96.19964443043632,Fixed,Temperate,Good,25.28579987068513
1128.8930824316485,57.35444666384268,40.572481839598524,Polycrystalline,21.610714939968926,24.241353033932615,23.439933894123026,Light,95.50337293758177,Single-Axis,Polar,Good,34.06342307183496
995.2930360308453,15.443269196428428,12.00897879152751,Monocrystalline,19.02951242422419,15.60848435064063,28.671616940338637,Heavy,92.35136460532364,Single-Axis,Temperate,Poor,2.99854027729626
741.8506878684082,45.059424339838024,6.837836810468181,Thin Film,17.930883804511108,,23.165976191312396,Heavy,93.94625428685005,Single-Axis,,Poor,66.11360632228995
962.4028035924736,36.527509265969805,41.436389737699734,,,80.97808319869378,6.295469211050406,Light,,Fixed,Arid,Poor,34.95959389003692
1102.9080611495947,35.89376084009153,14.239752532639898,Thin Film,,46.864069418128786,16.45134920575886,Moderate,96.98860809319608,Fixed,Continental,Good,42.09433210862134
149.52402677639571,38.455906874866216,36.89161806162781,,21.466750997229404,5.742265144947396,20.626783344875506,Heavy,97.62903413310265,Dual-Axis,Continental,Excellent,5.789575930977489
1023.7864326477188,59.64907682910896,36.78506346889732,Thin Film,16.560666622940786,57.13502155806579,29.898956628129135,Light,95.07969278620072,Fixed,Tropical,Good,26.68161484697645
1067.4391563040772,20.95094680961167,27.434481382231063,Polycrystalline,,57.43737983872022,,Moderate,92.0566190317931,Fixed,Arid,Excellent,2.612805955927804
769.8130073244865,31.004011488015617,43.879556575365875,Thin Film,16.18606713672921,35.61448749341342,7.534718208608922,Clean,94.82474775833741,Fixed,,Poor,55.351310923611656
439.0959945013959,54.997911606598464,42.83470113789642,Monocrystalline,20.188041312129073,61.17769912582204,18.516263622251795,Heavy,96.24636227093018,Single-Axis,Continental,Fair,24.387924009520763
171.01321115886105,30.112175531337886,30.834059228895153,Monocrystalline,18.20970092462939,7.9299277127335,29.37269427498755,Heavy,91.59529423751681,Fixed,Polar,Good,10.634641099737284
507.34106607568754,31.292417057377662,38.591654885851305,Polycrystalline,18.78616093286053,64.885771996762,14.613068653866291,Moderate,96.72166415237503,,Arid,Excellent,29.38228396836807
264.00241048645034,35.659256330125636,11.699332437622312,Polycrystalline,,,4.876814809139962,Heavy,94.39042285000613,Fixed,Continental,Poor,28.277566028277874
760.9987019967004,,36.62981379580226,Monocrystalline,22.655424072970252,76.37479466813967,7.298171529921792,Heavy,91.1387300867339,Fixed,Tropical,Excellent,13.964434575146095
312.116149706333,56.84155920921595,36.11036367985896,Monocrystalline,18.43600736346676,94.28527072366482,21.809493189942785,Light,92.0992903609406,Dual-Axis,Temperate,Fair,22.152316751987826
826.4531469701033,16.18055081907158,31.181655927408492,Monocrystalline,22.020928746914525,2.6811032011621396,8.599633097839561,Clean,95.7694560573539,Dual-Axis,Tropical,Poor,19.004602986724006
243.4639218296006,30.189990882439652,38.226069254628,Thin Film,20.493766813986397,54.58293692053385,8.954729825681483,Light,96.44332953603048,Single-Axis,Arid,Excellent,
864.0011772734821,32.33615663956496,21.876108088002525,Monocrystalline,22.760243586402737,15.383449767232916,,,91.58872543700821,Fixed,Continental,Good,71.18248477776817
389.17382163884594,,31.45409204971289,,15.412683415551037,6.8637857179510915,18.635550729536142,Clean,90.17320948404594,Dual-Axis,Continental,Excellent,61.255074768751626
884.7470931140115,27.094988440681995,35.47821829248051,Polycrystalline,19.530727025451988,82.09647630467178,22.475850674435264,Light,90.04703807453058,Fixed,Polar,Poor,45.96137829545046
519.402128960878,25.652143849558357,6.428888940873052,Polycrystalline,15.541168601265449,58.231867677275005,6.465683039976043,Heavy,93.70400613778263,Single-Axis,Polar,Excellent,7.767139374741799
102.53784803752247,55.32130432456741,38.275007495284385,Polycrystalline,18.072945777391528,28.313784573930267,29.093931816106885,Moderate,96.48451082834791,Fixed,Arid,Good,22.784849440752243
892.9773186362506,42.14620920804069,6.334749522288852,Monocrystalline,18.016859639664133,93.00503761351929,9.067570499028253,Heavy,97.56920105490998,Dual-Axis,Polar,Excellent,59.24337438512771
293.8861673927164,22.98221576875246,16.783866789061076,Monocrystalline,21.115599801227017,52.94945022819858,26.979467195772852,Clean,,Single-Axis,,,61.77761129631683
750.1642127078845,31.155919408440795,17.041498693125074,Thin Film,,41.51251830189898,15.505979984992317,Heavy,92.39872610047797,Fixed,Temperate,Poor,45.62522077401179
,39.53878499800025,6.324894091869591,Monocrystalline,19.728731401263357,11.515386026905658,7.09538364113228,Clean,91.54399180693758,Single-Axis,Tropical,Fair,76.62467445148843
,18.382946677589658,24.09392866852745,Polycrystalline,18.694588531137583,33.3385741552626,16.994312619049786,Clean,95.88488704491856,Single-Axis,Polar,Poor,41.33966690717244
831.607311967372,45.931871432402176,29.144944259591703,Thin Film,19.854940458506494,72.07795131363943,0.8233416630113555,Heavy,94.995692348332,Dual-Axis,Arid,Poor,26.339937321728343
1095.2908403130668,43.260433442908976,22.612824960666636,Polycrystalline,16.670173055948403,31.69604143707165,29.777343845460795,Light,92.72777002940525,Dual-Axis,Tropical,Excellent,14.527628260015485
240.11906393376762,58.979475591664134,37.536622626693955,Polycrystalline,21.476231475339887,8.925673273316244,3.2132538408239464,Moderate,93.78398633955831,Single-Axis,Arid,Excellent,36.5948599282806
528.6493375868165,22.68892781423689,19.284082283441812,Monocrystalline,16.96526684721553,51.85461941033896,15.021397514158322,Clean,90.26215327832128,Dual-Axis,Polar,Excellent,70.93768207707197
611.9647188867909,43.83844633561861,34.968367635992486,Monocrystalline,19.483586993488068,34.28719710603228,22.524336809105517,Clean,96.02356063334197,Single-Axis,Polar,Fair,3.392304178287515
390.1266507072758,50.01962388819963,35.56306821877974,Monocrystalline,15.974587283857225,67.1687868314499,14.954057083371405,Moderate,93.7390742133747,Dual-Axis,Polar,Excellent,78.49363598408883
227.49739036662226,46.73606772412538,41.08078446856228,Polycrystalline,16.59107520024784,85.28255809265558,17.78048584132866,Moderate,97.4892368298702,Fixed,Arid,Good,58.742006583720034
805.5584776352161,15.80709557572558,40.59757939523304,Polycrystalline,22.969362900473712,29.488203472060142,25.5823046951772,Light,93.46536623339742,Fixed,Arid,Poor,54.816921902003806
1020.8400240481632,49.593427934958726,44.56867147157584,Monocrystalline,15.380228456133683,27.86097434482578,12.197027605845513,,90.40877483227602,Fixed,Arid,,34.931983376170166
605.4324812517411,23.05506415089517,35.191259574576534,Thin Film,21.62813408190117,46.82416798844952,0.604213802217054,Heavy,92.01342393510828,Dual-Axis,Temperate,Good,66.59483236601305
